398,472,398
399,453,399
400,319,400
401,576,401
402,309,402
403,637,403
404,840,404
405,365,405
406,719,406
407,752,407
408,687,408
409,542,409
410,390,410
411,704,411
412,895,412
413,516,413
414,884,414
415,37,415
416,140,416
417,631,417
418,111,418
419,98,419
420,402,420
421,913,421
422,86,422
423,806,423
424,971,424
425,733,425
426,664,426
427,434,427
428,420,428
429,487,429
430,913,430
431,258,431
432,338,432
433,414,433
434,964,434
435,677,435
436,317,436
437,663,437
438,353,438
439,900,439
440,854,440
441,749,441
442,879,442
443,15,443
444,620,444
445,786,445
446,622,446
447,197,447
448,126,448
449,170,449
450,343,450
451,496,451
452,197,452
453,981,453
454,363,454
455,87,455
456,709,456
457,987,457
458,933,458
459,104,459
460,169,460
461,368,461
462,503,462
463,223,463
464,195,464
465,512,465
466,491,466
467,817,467
468,491,468
469,346,469
470,658,470
471,701,471
472,542,472
473,863,473
474,788,474
475,535,475
476,230,476
477,941,477
478,425,478
479,804,479
480,709,480
481,858,481
482,283,482
483,201,483
484,869,484
485,430,485
486,703,486
487,912,487
488,973,488
489,535,489
490,850,490
491,97,491
492,674,492
493,453,493
494,293,494
495,918,495
496,550,496
497,790,497
498,273,498
499,790,499
500,316,500
501,582,501
502,686,502
503,169,503
504,0,504
505,307,505
506,171,506
507,741,507
508,439,508
509,182,509
510,171,510
511,65,511
512,246,512
513,480,513
514,40,514
515,249,515
516,407,516
517,85,517
518,552,518
519,336,519
520,773,520
521,544,521
522,545,522
523,396,523
524,36,524
525,931,525
526,95,526
527,15,527
528,66,528
529,558,529
530,703,530
531,458,531
532,928,532
533,378,533
534,669,534
535,385,535
536,468,536
537,469,537
538,845,538
539,444,539
540,197,540
541,484,541
542,27,542
543,614,543
544,752,544
545,575,545
546,231,546
547,654,547
548,576,548
549,794,549
550,480,550
551,676,551
552,830,552
553,564,553
554,806,554
555,868,555
556,788,556
557,964,557
558,466,558
559,389,559
560,768,560
561,17,561
562,131,562
563,245,563
564,348,564
565,241,565
566,878,566
567,580,567
568,223,568
569,651,569
570,720,570
571,621,571
572,682,572
573,576,573
574,465,574
575,121,575
576,802,576
577,614,577
578,752,578
579,630,579
580,214,580
581,769,581
582,934,582
583,806,583
584,621,584
585,273,585
586,693,586
587,485,587
588,262,588
589,772,589
590,153,590
591,196,591
592,532,592
593,861,593
594,622,594
595,545,595
596,602,596
597,192,597
598,738,598
599,201,599
600,526,600
601,468,601
602,176,602
603,191,603
604,97,604
605,515,605
606,447,606
607,483,607
608,406,608
609,159,609
610,859,610
611,116,611
612,151,612
613,198,613
614,674,614
615,205,615
616,84,616
617,258,617
618,643,618
619,394,619
620,936,620
621,546,621
622,49,622
623,488,623
624,77,624
625,335,625
626,952,626
627,446,627
628,340,628
629,154,629
630,586,630
631,827,631
632,239,632
633,159,633
634,77,634
635,939,635
636,234,636
637,151,637
638,614,638
639,14,639
640,52,640
641,634,641
642,901,642
643,515,643
644,609,644
645,815,645
646,70,646
647,469,647
648,57,648
649,44,649
650,231,650
651,513,651
652,165,652
653,562,653
654,114,654
655,643,655
656,75,656
657,769,657
658,734,658
659,870,659
660,915,660
661,242,661
662,160,662
663,366,663
664,948,664
665,667,665
666,796,666
667,770,667
668,465,668
669,399,669
670,755,670
671,868,671
672,535,672
673,688,673
674,284,674
675,932,675
676,701,676
677,724,677
678,816,678
679,488,679
680,412,680
681,855,681
682,689,682
683,572,683
684,147,684
685,393,685
686,998,686
687,831,687
688,100,688
689,31,689
690,833,690
691,635,691
692,248,692
693,446,693
694,568,694
695,549,695
696,211,696
697,797,697
698,417,698
699,501,699
700,196,700
701,645,701
702,938,702
703,650,703
704,381,704
705,117,705
706,929,706
707,839,707
708,874,708
709,965,709
710,499,710
711,95,711
712,937,712
713,738,713
714,310,714
715,388,715
716,349,716
717,743,717
718,505,718
719,499,719
720,661,720
721,560,721
722,464,722
723,430,723
724,508,724
725,691,725
726,495,726
727,814,727
728,58,728
729,896,729
730,500,730
731,206,731
732,818,732
733,788,733
734,630,734
735,676,735
736,853,736
737,596,737
738,500,738
739,941,739
740,510,740
741,930,741
742,547,742
743,841,743
744,151,744
745,463,745
746,764,746
747,64,747
748,998,748
749,441,749
750,594,750
751,453,751
752,780,752
753,884,753
754,790,754
755,521,755
756,483,756
757,418,757
758,627,758
759,971,759
760,674,760
761,310,761
762,624,762
763,886,763
764,984,764
765,698,765
766,286,766
767,884,767
768,163,768
769,220,769
770,478,770
771,311,771
772,530,772
773,922,773
774,119,774
775,433,775
776,894,776
777,927,777
778,629,778
779,871,779
780,681,780
781,516,781
782,810,782
783,836,783
784,932,784
785,469,785
786,473,786
787,816,787
788,703,788
789,822,789
790,173,790
791,226,791
792,235,792
793,418,793
794,924,794
795,858,795
796,139,796
797,986,797
798,86,798
799,610,799
800,477,800
801,565,801
802,59,802
803,508,803
804,204,804
805,597,805
806,637,806
807,827,807
808,658,808
809,707,809
810,163,810
811,846,811
812,727,812
813,216,813
814,955,814
815,307,815
816,339,816
817,350,817
818,394,818
819,409,819
820,44,820
821,967,821
822,482,822
823,538,823
824,934,824
825,549,825
826,423,826
827,327,827
828,920,828
829,753,829
830,388,830
831,203,831
832,43,832
833,69,833
834,968,834
835,548,835
836,226,836
837,348,837
838,853,838
839,295,839
840,533,840
841,909,841
842,804,842
843,317,843
844,316,844
845,830,845
846,661,846
847,893,847
848,715,848
849,569,849
850,617,850
851,40,851
852,309,852
853,244,853
854,530,854
855,683,855
856,588,856
857,689,857
858,472,858
859,16,859
860,106,860
861,542,861
862,800,862
863,671,863
864,670,864
865,665,865
866,489,866
867,325,867
868,916,868
869,819,869
870,419,870
871,337,871
872,642,872
873,462,873
874,796,874
875,437,875
876,238,876
877,688,877
878,35,878
879,659,879
880,676,880
881,424,881
882,293,882
883,25,883
884,611,884
885,939,885
886,628,886
887,301,887
888,175,888
889,893,889
890,338,890
891,317,891
892,405,892
893,840,893
894,553,894
895,639,895
896,867,896
897,767,897
898,270,898
899,607,899
900,482,900
901,36,901
902,726,902
903,118,903
904,179,904
905,442,905
906,746,906
907,240,907
908,691,908
909,763,909
910,776,910
911,866,911
912,723,912
913,44,913
914,373,914
915,375,915
916,210,916
917,104,917
918,602,918
919,504,919
920,980,920
921,936,921
922,318,922
923,262,923
924,186,924
925,57,925
926,292,926
927,863,927
928,553,928
929,277,929
930,844,930
931,224,931
932,605,932
933,22,933
934,922,934
935,472,935
936,159,936
937,359,937
938,87,938
939,907,939
940,24,940
941,537,941
942,53,942
943,589,943
944,276,944
945,421,945
946,31,946
947,803,947
948,214,948
949,607,949
950,609,950
951,433,951
952,388,952
953,584,953
954,528,954
955,933,955
956,245,956
957,648,957
958,217,958
959,648,959
960,849,960
961,744,961
962,795,962
963,250,963
964,312,964
965,476,965
966,583,966
967,648,967
968,822,968
969,657,969
970,241,970
971,674,971
972,546,972
973,208,973
974,897,974
975,39,975
976,515,976
977,505,977
978,765,978
979,812,979
980,411,980
981,992,981
982,912,982
983,29,983
984,411,984
985,568,985
986,847,986
987,324,987
988,629,988
989,692,989
990,827,990
991,990,991
992,637,992
993,607,993
994,891,994
995,643,995
996,966,996
997,308,997
998,998,998
999,127,999
1000,839,1000
1001,567,1001
1002,225,1002
1003,505,1003
1004,208,1004
1005,610,1005
1006,286,1006
1007,123,1007
1008,43,1008
1009,337,1009
1010,273,1010
1011,360,1011
1012,555,1012
1013,484,1013
1014,178,1014
1015,798,1015
1016,990,1016
1017,668,1017
1018,5,1018
1019,318,1019
1020,673,1020
1021,531,1021
1022,341,1022
1023,821,1023
1024,466,1024
1025,4,1025
1026,387,1026
1027,21,1027
1028,185,1028
1029,843,1029
1030,19,1030
1031,308,1031
1032,377,1032
1033,828,1033
1034,102,1034
1035,152,1035
1036,734,1036
1037,536,1037
1038,681,1038
1039,621,1039
1040,667,1040
1041,361,1041
1042,473,1042
1043,335,1043
1044,188,1044
1045,609,1045
1046,697,1046
1047,784,1047
1048,118,1048
1049,226,1049
1050,968,1050
1051,805,1051
1052,885,1052
1053,175,1053
1054,560,1054
1055,46,1055
1056,436,1056
1057,670,1057
1058,447,1058
1059,361,1059
1060,893,1060
1061,274,1061
1062,368,1062
1063,508,1063
1064,130,1064
1065,52,1065
1066,130,1066
1067,564,1067
1068,384,1068
1069,530,1069
1070,208,1070
1071,731,1071
1072,866,1072
1073,890,1073
1074,971,1074
1075,651,1075
1076,439,1076
1077,442,1077
1078,647,1078
1079,817,1079
1080,417,1080
1081,842,1081
1082,904,1082
1083,580,1083
1084,973,1084
1085,524,1085
1086,550,1086
1087,413,1087
1088,955,1088
1089,618,1089
1090,271,1090
1091,4,1091
1092,233,1092
1093,919,1093
1094,495,1094
1095,635,1095
1096,507,1096
1097,44,1097
1098,220,1098
1099,720,1099
1100,216,1100
1101,40,1101
1102,973,1102
1103,509,1103
1104,90,1104
1105,105,1105
1106,635,1106
1107,341,1107
1108,672,1108
1109,416,1109
1110,649,1110
1111,453,1111
1112,161,1112
1113,239,1113
1114,838,1114
1115,415,1115
1116,256,1116
1117,855,1117
1118,619,1118
1119,551,1119
1120,4,1120
1121,647,1121
1122,553,1122
1123,712,1123
1124,806,1124
1125,910,1125
1126,555,1126
1127,131,1127
1128,789,1128
1129,578,1129
1130,519,1130
1131,498,1131
1132,183,1132
1133,605,1133
1134,867,1134
1135,11,1135
1136,136,1136
1137,912,1137
1138,178,1138
1139,318,1139
1140,104,1140
1141,796,1141
1142,30,1142
1143,648,1143
1144,856,1144
1145,165,1145
1146,101,1146
1147,90,1147
1148,280,1148
1149,792,1149
1150,460,1150
1151,618,1151
1152,753,1152
1153,447,1153
1154,78,1154
1155,134,1155
1156,203,1156
1157,472,1157
1158,917,1158
1159,352,1159
1160,925,1160
1161,499,1161
1162,524,1162
1163,423,1163
1164,576,1164
1165,93,1165
1166,844,1166
1167,410,1167
1168,586,1168
1169,596,1169
1170,464,1170
1171,617,1171
1172,781,1172
1173,69,1173
1174,759,1174
1175,890,1175
1176,294,1176
1177,429,1177
1178,550,1178
1179,279,1179
1180,629,1180
1181,525,1181
1182,487,1182
1183,883,1183
1184,230,1184
1185,32,1185
1186,555,1186
1187,950,1187
1188,877,1188
1189,913,1189
1190,545,1190
1191,935,1191
1192,229,1192
1193,683,1193
1194,641,1194
1195,209,1195
1196,492,1196
1197,7,1197
1198,737,1198
1199,771,1199
1200,617,1200
1201,931,1201
1202,180,1202
1203,322,1203
1204,466,1204
1205,857,1205
1206,37,1206
1207,919,1207
1208,603,1208
1209,229,1209
1210,141,1210
1211,154,1211
1212,499,1212
1213,206,1213
1214,371,1214
1215,231,1215
1216,481,1216
1217,188,1217
1218,469,1218
1219,452,1219
1220,580,1220
1221,76,1221
1222,766,1222
1223,672,1223
1224,816,1224
1225,624,1225
1226,229,1226
1227,909,1227
1228,73,1228
1229,839,1229
1230,856,1230
1231,205,1231
1232,657,1232
1233,323,1233
1234,941,1234
1235,489,1235
1236,257,1236
1237,683,1237
1238,929,1238
1239,978,1239
1240,568,1240
1241,867,1241
1242,509,1242
1243,142,1243
1244,734,1244
1245,741,1245
1246,675,1246
1247,194,1247
1248,310,1248
1249,335,1249
1250,430,1250
1251,687,1251
1252,744,1252
1253,426,1253
1254,706,1254
1255,682,1255
1256,383,1256
1257,971,1257
1258,23,1258
1259,497,1259
1260,219,1260
1261,210,1261
1262,294,1262
1263,385,1263
1264,448,1264
1265,463,1265
1266,993,1266
1267,587,1267
1268,37,1268
1269,733,1269
1270,677,1270
1271,453,1271
1272,253,1272
1273,395,1273
1274,953,1274
1275,910,1275
1276,980,1276
1277,908,1277
1278,4,1278
1279,642,1279
1280,692,1280
1281,421,1281
1282,72,1282
1283,804,1283
1284,631,1284
1285,297,1285
1286,561,1286
1287,364,1287
1288,891,1288
1289,764,1289
1290,803,1290
1291,869,1291
1292,655,1292
1293,859,1293
1294,939,1294
1295,552,1295
1296,465,1296
1297,261,1297
1298,570,1298
1299,881,1299
1300,319,1300
1301,828,1301
1302,145,1302
1303,348,1303
1304,461,1304
1305,726,1305
1306,302,1306
1307,465,1307
1308,534,1308
1309,835,1309
1310,62,1310
1311,321,1311
1312,827,1312
1313,659,1313
1314,49,1314
1315,671,1315
1316,782,1316
1317,865,1317
1318,441,1318
1319,605,1319
1320,112,1320
1321,817,1321
1322,988,1322
1323,855,1323
1324,837,1324
1325,603,1325
1326,846,1326
1327,555,1327
1328,176,1328
1329,105,1329
1330,998,1330
1331,835,1331
1332,627,1332
1333,239,1333
1334,629,1334
1335,812,1335
1336,227,1336
1337,748,1337
1338,944,1338
1339,987,1339
1340,775,1340
1341,120,1341
1342,833,1342
1343,584,1343
1344,573,1344
1345,341,1345
1346,670,1346
1347,824,1347
1348,123,1348
1349,745,1349
1350,206,1350
1351,542,1351
1352,763,1352
1353,157,1353
1354,51,1354
1355,969,1355
1356,866,1356
1357,39,1357
1358,218,1358
1359,453,1359
1360,938,1360
1361,393,1361
1362,419,1362
1363,506,1363
1364,800,1364
1365,987,1365
1366,575,1366
1367,12,1367
1368,397,1368
1369,996,1369
1370,653,1370
1371,615,1371
1372,887,1372
1373,459,1373
1374,677,1374
1375,664,1375
1376,964,1376
1377,770,1377
1378,677,1378
1379,306,1379
1380,467,1380
1381,0,1381
1382,226,1382
1383,760,1383
1384,980,1384
1385,928,1385
1386,739,1386
1387,271,1387
1388,225,1388
1389,996,1389
1390,983,1390
1391,292,1391
1392,19,1392
1393,216,1393
1394,269,1394
1395,235,1395
1396,193,1396
1397,216,1397
1398,47,1398
1399,285,1399
1400,489,1400
1401,714,1401
1402,846,1402
1403,564,1403
1404,708,1404
1405,890,1405
1406,173,1406
1407,451,1407
1408,98,1408
1409,784,1409
1410,112,1410
1411,421,1411
1412,414,1412
1413,974,1413
1414,434,1414
1415,868,1415
1416,347,1416
1417,999,1417
1418,111,1418
1419,623,1419
1420,610,1420
1421,914,1421
1422,944,1422
1423,225,1423
1424,887,1424
1425,598,1425
1426,414,1426
1427,374,1427
1428,931,1428
1429,970,1429
1430,159,1430
1431,434,1431
1432,223,1432
1433,744,1433
1434,269,1434
1435,999,1435
1436,74,1436
1437,808,1437
1438,303,1438
1439,293,1439
1440,133,1440
1441,481,1441
1442,946,1442
1443,652,1443
1444,583,1444
1445,987,1445
1446,921,1446
1447,991,1447
1448,573,1448
1449,249,1449
1450,512,1450
1451,838,1451
1452,4,1452
1453,135,1453
1454,712,1454
1455,991,1455
1456,198,1456
1457,190,1457
1458,931,1458
1459,560,1459
1460,446,1460
1461,313,1461
1462,399,1462
1463,354,1463
1464,591,1464
1465,303,1465
1466,368,1466
1467,391,1467
1468,244,1468
1469,236,1469
1470,984,1470
1471,452,1471
1472,185,1472
1473,936,1473
1474,963,1474
1475,459,1475
1476,36,1476
1477,74,1477
1478,556,1478
1479,768,1479
1480,681,1480
1481,30,1481
1482,156,1482
1483,405,1483
1484,661,1484
1485,381,1485
1486,322,1486
1487,954,1487
1488,827,1488
1489,845,1489
1490,805,1490
1491,278,1491
1492,368,1492
1493,31,1493
1494,973,1494
1495,851,1495
1496,734,1496
1497,974,1497
1498,766,1498
1499,295,1499
1500,30,1500
1501,465,1501
1502,481,1502
1503,125,1503
1504,359,1504
1505,342,1505
1506,44,1506
1507,814,1507
1508,678,1508
1509,141,1509
1510,693,1510
1511,705,1511
1512,751,1512
1513,756,1513
1514,366,1514
1515,882,1515
1516,555,1516
1517,429,1517
1518,431,1518
1519,544,1519
1520,566,1520
1521,211,1521
1522,320,1522
1523,971,1523
1524,364,1524
1525,234,1525
1526,630,1526
1527,510,1527
1528,675,1528
1529,443,1529
1530,874,1530
1531,278,1531
1532,281,1532
1533,713,1533
1534,751,1534
1535,980,1535
1536,124,1536
1537,360,1537
1538,160,1538
1539,117,1539
1540,534,1540
1541,716,1541
1542,787,1542
1543,242,1543
1544,886,1544
1545,65,1545
1546,907,1546
1547,841,1547
1548,915,1548
1549,234,1549
1550,160,1550
1551,408,1551
1552,10,1552
1553,743,1553
1554,102,1554
1555,587,1555
1556,618,1556
1557,239,1557
1558,154,1558
1559,21,1559
1560,174,1560
1561,278,1561
1562,642,1562
1563,715,1563
1564,288,1564
1565,387,1565
1566,562,1566
1567,661,1567
1568,251,1568
1569,689,1569
1570,576,1570
1571,40,1571
1572,307,1572
1573,352,1573
1574,599,1574
1575,396,1575
1576,625,1576
1577,875,1577
1578,109,1578
1579,973,1579
1580,144,1580
1581,408,1581
1582,352,1582
1583,932,1583
1584,272,1584
1585,340,1585
1586,181,1586
1587,405,1587
1588,674,1588
1589,674,1589
1590,448,1590
1591,391,1591
1592,34,1592
1593,287,1593
1594,591,1594
1595,245,1595
1596,878,1596
1597,575,1597
1598,73,1598
1599,688,1599
1600,731,1600
1601,169,1601
1602,937,1602
1603,722,1603
1604,474,1604
1605,178,1605
1606,97,1606
1607,167,1607
1608,207,1608
1609,274,1609
1610,24,1610
1611,551,1611
1612,456,1612
1613,670,1613
1614,208,1614
1615,285,1615
1616,681,1616
1617,909,1617
1618,844,1618
1619,98,1619
1620,939,1620
1621,576,1621
1622,195,1622
1623,64,1623
1624,83,1624
1625,806,1625
1626,84,1626
1627,50,1627
1628,689,1628
1629,383,1629
1630,674,1630
1631,436,1631
1632,394,1632
1633,671,1633
1634,551,1634
1635,603,1635
1636,724,1636
1637,230,1637
1638,269,1638
1639,743,1639
1640,975,1640
1641,503,1641
1642,655,1642
1643,899,1643
1644,424,1644
1645,22,1645
1646,616,1646
1647,769,1647
1648,59,1648
1649,510,1649
1650,225,1650
1651,773,1651
1652,476,1652
1653,460,1653
1654,167,1654
1655,258,1655
1656,116,1656
1657,806,1657
1658,357,1658
1659,209,1659
1660,448,1660
1661,292,1661
1662,89,1662
1663,1000,1663
1664,757,1664
1665,93,1665
1666,256,1666
1667,843,1667
1668,909,1668
1669,361,1669
1670,876,1670
1671,281,1671
1672,306,1672
1673,468,1673
1674,788,1674
1675,199,1675
1676,265,1676
1677,234,1677
1678,808,1678
1679,621,1679
1680,598,1680
1681,490,1681
1682,292,1682
1683,680,1683
1684,710,1684
1685,90,1685
1686,285,1686
1687,389,1687
1688,403,1688
1689,76,1689
1690,347,1690
1691,869,1691
1692,550,1692
1693,57,1693
1694,989,1694
1695,235,1695
1696,406,1696
1697,446,1697
1698,742,1698
1699,942,1699
1700,861,1700
1701,50,1701
1702,691,1702
1703,268,1703
1704,88,1704
1705,144,1705
1706,139,1706
1707,808,1707
1708,426,1708
1709,354,1709
1710,109,1710
1711,981,1711
1712,943,1712
1713,777,1713
1714,900,1714
1715,533,1715
1716,432,1716
1717,501,1717
1718,255,1718
1719,312,1719
1720,675,1720
1721,225,1721
1722,289,1722
1723,372,1723
1724,543,1724
1725,357,1725
1726,806,1726
1727,617,1727
1728,155,1728
1729,778,1729
1730,717,1730
1731,432,1731
1732,635,1732
1733,296,1733
1734,83,1734
1735,135,1735
1736,435,1736
1737,268,1737
1738,169,1738
1739,120,1739
1740,152,1740
1741,113,1741
1742,984,1742
1743,453,1743
1744,969,1744
1745,436,1745
1746,588,1746
1747,100,1747
1748,735,1748
1749,856,1749
1750,60,1750
1751,322,1751
1752,740,1752
1753,918,1753
1754,896,1754
1755,346,1755
1756,85,1756
1757,980,1757
1758,176,1758
1759,170,1759
1760,742,1760
1761,851,1761
1762,598,1762
1763,276,1763
1764,27,1764
1765,621,1765
1766,784,1766
1767,91,1767
1768,644,1768
1769,594,1769
1770,432,1770
1771,603,1771
1772,528,1772
1773,463,1773
1774,730,1774
1775,537,1775
1776,772,1776
1777,684,1777
1778,358,1778
1779,603,1779
1780,685,1780
1781,910,1781
1782,729,1782
1783,291,1783
1784,730,1784
1785,226,1785
1786,423,1786
1787,413,1787
1788,273,1788
1789,614,1789
1790,961,1790
1791,323,1791
1792,100,1792
1793,705,1793
1794,219,1794
1795,131,1795
1796,813,1796
1797,55,1797
1798,789,1798
1799,283,1799
1800,181,1800
1801,617,1801
1802,124,1802
1803,782,1803
1804,215,1804
1805,777,1805
1806,21,1806
1807,132,1807
1808,818,1808
1809,161,1809
1810,811,1810
1811,136,1811
1812,523,1812
1813,485,1813
1814,291,1814
1815,489,1815
1816,838,1816
1817,45,1817
1818,783,1818
1819,118,1819
1820,555,1820
1821,797,1821
1822,502,1822
1823,422,1823
1824,337,1824
1825,46,1825
1826,66,1826
1827,839,1827
1828,420,1828
1829,519,1829
1830,9,1830
1831,431,1831
1832,158,1832
1833,954,1833
1834,439,1834
1835,129,1835
1836,274,1836
1837,426,1837
1838,390,1838
1839,187,1839
1840,520,1840
1841,117,1841
1842,900,1842
1843,292,1843
1844,773,1844
1845,308,1845
1846,421,1846
1847,93,1847
1848,774,1848
1849,131,1849
1850,386,1850
1851,723,1851
1852,206,1852
1853,998,1853
1854,959,1854
1855,388,1855
1856,794,1856
1857,865,1857
1858,420,1858
1859,291,1859
1860,544,1860
1861,73,1861
1862,716,1862
1863,444,1863
1864,304,1864
1865,465,1865
1866,336,1866
1867,138,1867
1868,989,1868
1869,953,1869
1870,152,1870
1871,767,1871
1872,987,1872
1873,628,1873
1874,597,1874
1875,913,1875
1876,400,1876
1877,555,1877
1878,3,1878
1879,426,1879
1880,450,1880
1881,917,1881
1882,308,1882
1883,232,1883
1884,685,1884
1885,509,1885
1886,624,1886
1887,687,1887
1888,57,1888
1889,776,1889
1890,476,1890
1891,171,1891
1892,583,1892
1893,350,1893
1894,452,1894
1895,646,1895
1896,493,1896
1897,6,1897
1898,361,1898
1899,573,1899
1900,419,1900
1901,794,1901
1902,969,1902
1903,720,1903
1904,681,1904
1905,653,1905
1906,450,1906
1907,637,1907
1908,907,1908
1909,352,1909
1910,919,1910
1911,79,1911
1912,15,1912
1913,654,1913
1914,486,1914
1915,848,1915
1916,743,1916
1917,535,1917
1918,786,1918
1919,799,1919
1920,921,1920
1921,126,1921
1922,303,1922
1923,848,1923
1924,936,1924
1925,118,1925
1926,44,1926
1927,843,1927
1928,649,1928
1929,173,1929
1930,248,1930
1931,597,1931
1932,916,1932
1933,691,1933
1934,511,1934
1935,8,1935
1936,371,1936
1937,821,1937
1938,355,1938
1939,421,1939
1940,941,1940
1941,819,1941
1942,223,1942
1943,259,1943
1944,532,1944
1945,352,1945
1946,1,1946
1947,291,1947
1948,530,1948
1949,698,1949
1950,253,1950
1951,540,1951
1952,156,1952
1953,103,1953
1954,850,1954
1955,133,1955
1956,356,1956
1957,860,1957
1958,806,1958
1959,64,1959
1960,390,1960
1961,74,1961
1962,293,1962
1963,905,1963
1964,68,1964
1965,481,1965
1966,229,1966
1967,769,1967
1968,166,1968
1969,398,1969
1970,171,1970
1971,712,1971
1972,640,1972
1973,570,1973
1974,549,1974
1975,466,1975
1976,734,1976
1977,188,1977
1978,124,1978
1979,151,1979
1980,28,1980
1981,977,1981
1982,237,1982
1983,658,1983
1984,779,1984
1985,184,1985
1986,546,1986
1987,313,1987
1988,360,1988
1989,720,1989
1990,765,1990
1991,43,1991
1992,705,1992
1993,771,1993
1994,601,1994
1995,571,1995
1996,770,1996
1997,875,1997
1998,622,1998
1999,474,1999
