1028,2,4140,246
1029,3,2768,246
1030,1,631,246
1031,3,2957,246
1032,2,4639,246
1033,1,3037,246
1034,3,5199,249
1035,2,548,249
1036,3,3940,249
1037,3,3949,249
1038,3,5014,249
1039,2,3229,249
1040,3,1591,249
1041,1,350,249
1042,3,328,249
1043,1,1137,249
1044,3,5997,249
1045,3,1754,249
1046,3,4757,249
1047,3,2306,249
1048,1,1853,249
1049,1,3326,249
1050,2,4155,249
1051,2,2005,249
1052,1,374,252
1053,1,339,252
1054,2,110,252
1055,2,127,252
1056,2,1350,252
1057,3,1917,252
1058,3,1937,252
1059,1,1307,252
1060,1,2230,252
1061,2,3083,252
1062,3,538,252
1063,3,4114,252
1064,1,311,252
1065,2,4352,252
1066,3,5596,252
1067,1,1920,252
1068,3,1051,253
1069,2,2441,253
1070,2,2933,253
1071,1,436,253
1072,1,5367,253
1073,2,5064,254
1074,1,2078,254
1075,2,3954,254
1076,1,1681,254
1077,2,5765,254
1078,1,5,255
1079,1,2752,255
1080,2,266,256
1081,3,368,256
1082,3,2675,256
1083,1,10,256
1084,3,1226,256
1085,1,4251,256
1086,3,1208,256
1087,3,2829,256
1088,2,684,256
1089,3,5007,257
1090,3,3553,257
1091,1,5413,257
1092,2,2999,257
1093,2,2763,260
1094,3,2191,260
1095,1,4625,260
1096,2,5860,260
1097,1,3611,260
1098,3,1207,260
1099,3,2439,260
1100,2,1155,260
1101,2,3523,260
1102,1,2919,260
1103,1,2430,260
1104,1,141,260
1105,1,2924,260
1106,2,4390,261
1107,3,4256,261
1108,2,4347,261
1109,3,1402,261
1110,2,501,261
1111,3,642,261
1112,1,4540,261
1113,2,3877,261
1114,1,5186,262
1115,1,3034,262
1116,2,5537,262
1117,2,4204,262
1118,1,4776,262
1119,2,5150,264
1120,2,4402,264
1121,2,3735,264
1122,3,3532,264
1123,3,693,264
1124,1,2696,264
1125,2,177,264
1126,1,5767,264
1127,2,2468,264
1128,3,4199,264
1129,2,994,264
1130,3,4439,265
1131,3,4430,265
1132,1,5483,265
1133,1,2244,265
1134,3,5664,265
1135,3,1993,265
1136,3,20,266
1137,2,1004,266
1138,3,3526,266
1139,2,3729,266
1140,3,5911,266
1141,2,1352,266
1142,1,1782,266
1143,3,2120,267
1144,1,1317,267
1145,1,2856,267
1146,1,3064,267
1147,2,1805,267
1148,2,3647,267
1149,2,276,267
1150,2,5037,269
1151,2,2528,269
1152,3,4924,269
1153,3,2572,269
1154,2,1295,269
1155,2,3111,269
1156,2,656,269
1157,3,2322,269
1158,1,3742,269
1159,2,5311,270
1160,3,536,270
1161,3,4496,270
1162,1,4087,270
1163,2,4716,270
1164,3,5076,272
1165,2,213,272
1166,2,1437,272
1167,2,2843,272
1168,1,1940,272
1169,2,4122,272
1170,2,3989,272
1171,1,102,272
1172,2,751,274
1173,1,2422,274
1174,3,3443,274
1175,3,699,274
1176,3,1573,274
1177,1,5285,274
1178,3,861,275
1179,3,3332,275
1180,1,3969,275
1181,2,3576,280
1182,1,678,280
1183,2,3233,280
1184,1,1840,280
1185,1,4488,280
1186,3,101,280
1187,2,115,280
1188,2,559,280
1189,2,2202,280
1190,3,3103,280
1191,2,4669,280
1192,3,516,280
1193,3,1821,280
1194,3,4015,280
1195,2,3728,280
1196,2,2270,280
1197,3,3349,280
1198,2,5328,280
1199,1,2812,280
1200,2,1742,280
1201,1,682,281
1202,1,5848,281
1203,1,1349,281
1204,3,596,281
1205,1,911,281
1206,2,3115,281
1207,2,4775,282
1208,2,2690,282
1209,1,5621,282
1210,2,4283,282
1211,3,5314,282
1212,2,3491,284
1213,2,2028,284
1214,3,3759,284
1215,2,216,284
1216,2,3803,284
1217,2,856,284
1218,2,1175,284
1219,2,3255,284
1220,2,1496,284
1221,1,3755,284
1222,3,5480,286
1223,2,5193,286
1224,1,1598,286
1225,3,3109,286
1226,3,5222,286
1227,1,5544,286
1228,2,2871,286
1229,2,3072,286
1230,2,4751,286
1231,1,2019,286
1232,3,3183,289
1233,1,2704,289
1234,2,3667,289
1235,2,3298,289
1236,3,910,289
1237,2,1916,289
1238,1,2002,289
1239,2,5380,289
1240,2,5898,289
1241,1,1880,289
1242,1,5421,290
1243,1,2922,290
1244,3,2669,293
1245,2,4045,293
1246,1,4198,293
1247,3,667,293
1248,3,262,293
1249,2,1974,293
1250,2,5853,293
1251,1,3,293
1252,2,5356,293
1253,1,2262,293
1254,1,2467,293
1255,1,1100,293
1256,1,1353,293
1257,3,4579,293
1258,3,4839,297
1259,2,699,297
1260,2,3632,297
1261,3,2457,297
1262,1,4732,297
1263,2,1750,297
1264,1,2494,297
1265,3,1385,297
1266,2,1587,297
1267,3,5854,297
1268,2,4883,297
1269,2,4260,297
1270,3,366,297
1271,2,4760,297
1272,1,102,297
1273,3,161,297
1274,3,4456,297
1275,1,2403,297
1276,1,4549,298
1277,2,4950,298
1278,1,3920,298
1279,2,1957,298
1280,3,560,298
1281,3,3831,298
1282,1,2556,298
1283,3,1791,298
1284,3,2562,299
1285,1,342,299
1286,1,4261,299
1287,1,2028,299
1288,1,4036,299
1289,3,4174,299
1290,3,4741,302
1291,1,703,302
1292,3,1373,302
1293,2,2905,302
1294,3,376,302
1295,1,2432,302
1296,3,887,302
1297,3,1333,303
1298,2,3014,303
1299,1,426,303
1300,3,5843,303
1301,3,1285,304
1302,1,1928,304
1303,3,2230,304
1304,3,1736,304
1305,3,5861,304
1306,1,581,304
1307,2,1849,304
1308,3,1802,305
1309,3,5391,305
1310,1,2217,305
1311,1,5383,305
1312,2,3785,306
1313,2,2217,306
1314,3,5155,306
1315,3,5811,306
1316,3,1959,307
1317,3,553,307
1318,3,1043,308
1319,3,4001,308
1320,3,3760,308
1321,2,5685,310
1322,3,1189,310
1323,2,4529,310
1324,3,5986,310
1325,1,603,310
1326,3,5608,310
1327,2,3372,310
1328,2,3708,310
1329,2,4592,310
1330,2,5295,310
1331,1,755,311
1332,1,2674,311
1333,3,3359,312
1334,2,4873,312
1335,1,4737,312
1336,1,1015,312
1337,2,4441,312
1338,1,3273,313
1339,2,817,313
1340,2,4270,313
1341,1,3656,313
1342,3,4761,313
1343,3,5054,313
1344,1,304,313
1345,1,4041,313
1346,3,4669,315
1347,1,2577,315
1348,1,775,315
1349,3,5761,315
1350,3,766,315
1351,3,3655,315
1352,2,2498,315
1353,3,5513,315
1354,2,4165,315
1355,3,5659,315
1356,2,4276,315
1357,2,328,315
1358,2,3195,315
1359,3,1550,315
1360,1,1282,315
1361,3,4958,315
1362,2,110,316
1363,2,553,316
1364,2,2336,316
1365,1,5284,316
1366,3,1424,316
1367,2,736,318
1368,3,4197,318
1369,2,3510,318
1370,1,3028,318
1371,1,3897,318
1372,2,5216,318
1373,2,3456,318
1374,2,275,318
1375,2,5124,321
1376,2,1593,321
1377,2,1301,321
1378,2,1930,321
1379,2,2374,321
1380,2,1880,321
1381,3,3822,321
1382,2,1043,321
1383,2,4340,321
1384,3,1703,321
1385,2,1763,321
1386,3,2132,324
1387,1,1700,324
1388,1,1122,324
1389,1,2225,324
1390,3,5349,324
1391,1,3995,324
1392,3,2948,324
1393,3,714,324
1394,1,4701,324
1395,3,5128,324
1396,2,3312,324
1397,2,402,324
1398,1,4240,324
1399,3,5781,324
1400,2,5051,325
1401,1,3201,325
1402,3,4729,325
1403,3,787,325
1404,2,1513,325
1405,1,5263,325
1406,1,3881,325
1407,2,3400,326
1408,3,905,326
1409,1,4628,326
1410,1,2958,326
1411,1,3227,326
1412,3,2582,326
1413,2,1697,326
1414,1,5205,328
1415,1,2522,328
1416,2,2456,328
1417,2,3523,328
1418,1,3970,331
1419,1,4632,331
1420,2,5640,331
1421,3,2634,331
1422,3,2365,331
1423,3,5511,331
1424,1,901,331
1425,2,2842,331
1426,3,3710,331
1427,2,3861,331
1428,2,1170,333
1429,3,5336,333
1430,2,3026,333
1431,3,543,335
1432,2,1720,335
1433,1,485,335
1434,3,4246,335
1435,1,1590,335
1436,2,3201,335
1437,2,5270,335
1438,3,10,335
1439,3,239,335
1440,2,3366,335
1441,3,2807,335
1442,3,746,336
1443,2,5759,336
1444,1,1673,336
1445,1,5546,336
1446,2,3902,336
1447,1,5905,337
1448,3,1493,337
1449,2,4322,337
1450,2,355,337
1451,2,3272,337
1452,3,5750,337
1453,1,2323,337
1454,1,5554,340
1455,2,2392,340
1456,3,4165,340
1457,2,2872,340
1458,3,4772,340
1459,2,3333,340
1460,2,248,340
1461,3,5742,340
1462,2,3541,340
1463,1,4833,340
1464,3,4324,340
1465,2,1189,340
1466,3,2366,340
1467,2,5314,341
1468,1,340,341
1469,2,2249,341
1470,3,1221,341
1471,2,2076,342
1472,2,5112,342
1473,3,2689,342
1474,2,2832,342
1475,2,40,342
1476,2,927,342
1477,2,1181,342
1478,2,4267,342
1479,3,2671,344
1480,2,2639,344
1481,1,2565,344
1482,1,4508,344
1483,2,3902,346
1484,3,2641,346
1485,2,1448,346
1486,1,1782,346
1487,1,3188,347
1488,3,3202,347
1489,2,5717,347
1490,3,5869,347
1491,2,4918,349
1492,3,2267,349
1493,3,911,349
1494,2,5450,349
1495,1,2113,349
1496,2,1996,349
1497,1,3705,349
1498,1,167,349
1499,3,80,349
1500,1,4001,349
1501,3,1790,349
1502,1,1583,350
1503,3,2941,350
1504,3,1967,350
1505,1,3423,350
1506,1,4748,350
1507,1,3438,352
1508,1,2734,352
1509,1,2329,352
1510,3,5047,352
1511,2,1211,352
1512,1,3216,352
1513,2,1748,352
1514,3,226,352
1515,2,2050,352
1516,2,4648,352
1517,1,4328,353
1518,2,562,353
1519,1,3856,353
1520,1,3177,353
1521,2,5646,353
1522,2,1326,354
1523,1,4529,354
1524,2,1694,354
1525,3,5266,354
1526,1,2350,355
